일자,도로명,위치,지점,시간,mean
2021-10-16,용연로,연서면 와촌리,세종-공주경계 ~ 와룡로입구,점유율,3.5116
2021-10-16,일반국도1호선,산동교차로 대전방면,세종로교차로1 ~ 두만2리교차로2,점유율,3.6508
2021-10-16,일반국도36호선,다름고개(세종),다정동 ~ 올망초등학교,점유율,4.7615
2021-10-16,절재로,연기면 세종리(정부청사),절재로교차로 ~ 원수산로교차로3,점유율,3.8336
2021-10-16,정안세종로,은하수공원(세종),수산IC교 북서 ~ 모개고가차도,점유율,1.7936
2021-10-16,조치원로,공영버스터미널 앞,조치원로1 ~ 상리사거리,점유율,5.2059
2021-10-16,지방도604호선,연동면 송용리 세종방면,예양교차로남측 ~ 문주1교북측,점유율,2.8528
2021-10-16,지방도96호선,갈매로(대전),장남교차로 ~ 금남교앞,점유율,3.0162
2021-10-16,지방도96호선,부강교차로 세종방면,부강교차로2 ~ 부강교차로1,점유율,1.96
2021-10-16,지방도96호선,세종이마트(공주),e마트남측교차로 ~ -,점유율,2.6215
2021-10-16,지방도96호선,장군면 금암리,송암교 ~ -,점유율,1.7756
2021-10-16,충현로,153자동차정비소 앞,조치원교 ~ 조치원지하차도앞,점유율,5.6304
2021-10-16,평기길,장군면 평기리,송학사거리 ~ 송문리,점유율,3.5664
2021-10-16,한누리대로,국세청맞은편,한누리대로지하4남측 ~ 한누리대로지하5북측,점유율,5.3017
2021-10-16,한누리대로,라온프라이빗시티앞,한누리대로고가2남측 ~ 노드_146,점유율,5.0406
2021-10-16,한누리대로,반곡동(공주),4-1생활권(한누리대로) ~ 반곡동(한누리대로),점유율,2.0958
2021-10-16,한누리대로,세종 교육청(공주),교육청앞 ~ 여울초교앞,점유율,3.1178
2021-10-16,한누리대로,양지초교북측(세종),한누리대로고가2북측 ~ 양지초교사거리,점유율,4.1662
2021-10-17,갈매로,기쁨뜰공원(청사),금사교고가차도동편 ~ 갈매로교차로1,점유율,2.883
2021-10-17,갈매로,제3주차장(서측),노드_069 ~ 노드_070,점유율,2.7284
2021-10-17,당산로,연서면 봉암리,월암교남측 ~ 연서치안센터,점유율,2.5085
2021-10-17,산학리길,장군면 산학리,- ~ 송악교,점유율,4.226
2021-10-17,새내로,서울외과 앞,마음그린한의원 ~ 새내4길시점,점유율,3.4018
2021-10-17,새내로,조치원여중 앞,조치원여자중학교 ~ 조치원읍사무소,점유율,3.5765
2021-10-17,시목부강로,시목교교차로 앞,- ~ 시목교(북측),점유율,3.575
2021-10-17,시청대로,세종 시청(공주),시청입구 ~ 교육청후문,점유율,3.6829
2021-10-17,연청로,문곡리 세종방면,문곡교차로 ~ 부강터널,점유율,1.9609
2021-10-17,용연로,연서면 와촌리,세종-공주경계 ~ 와룡로입구,점유율,6.2107
2021-10-17,일반국도1호선,산동교차로 대전방면,세종로교차로1 ~ 두만2리교차로2,점유율,2.8277
2021-10-17,일반국도36호선,다름고개(세종),다정동 ~ 올망초등학교,점유율,5.8597
2021-10-17,절재로,연기면 세종리(정부청사),절재로교차로 ~ 원수산로교차로3,점유율,4.23
2021-10-17,정안세종로,은하수공원(세종),수산IC교 북서 ~ 모개고가차도,점유율,1.3473
2021-10-17,조치원로,공영버스터미널 앞,조치원로1 ~ 상리사거리,점유율,3.777
2021-10-17,지방도604호선,연동면 송용리 세종방면,예양교차로남측 ~ 문주1교북측,점유율,3.4728
2021-10-17,지방도96호선,갈매로(대전),장남교차로 ~ 금남교앞,점유율,3.0927
2021-10-17,지방도96호선,부강교차로 세종방면,부강교차로2 ~ 부강교차로1,점유율,4.2696
2021-10-17,지방도96호선,세종이마트(공주),e마트남측교차로 ~ -,점유율,3.4765
2021-10-17,지방도96호선,장군면 금암리,송암교 ~ -,점유율,2.595
2021-10-17,충현로,153자동차정비소 앞,조치원교 ~ 조치원지하차도앞,점유율,3.0441
2021-10-17,평기길,장군면 평기리,송학사거리 ~ 송문리,점유율,1.9611
2021-10-17,한누리대로,국세청맞은편,한누리대로지하4남측 ~ 한누리대로지하5북측,점유율,3.3598
2021-10-17,한누리대로,라온프라이빗시티앞,한누리대로고가2남측 ~ 노드_146,점유율,5.2256
2021-10-17,한누리대로,반곡동(공주),4-1생활권(한누리대로) ~ 반곡동(한누리대로),점유율,2.9519
2021-10-17,한누리대로,세종 교육청(공주),교육청앞 ~ 여울초교앞,점유율,3.1468
2021-10-17,한누리대로,양지초교북측(세종),한누리대로고가2북측 ~ 양지초교사거리,점유율,3.365
2021-10-18,갈매로,기쁨뜰공원(청사),금사교고가차도동편 ~ 갈매로교차로1,점유율,4.385
2021-10-18,갈매로,제3주차장(서측),노드_069 ~ 노드_070,점유율,2.3743
2021-10-18,당산로,연서면 봉암리,월암교남측 ~ 연서치안센터,점유율,2.318
2021-10-18,산학리길,장군면 산학리,- ~ 송악교,점유율,3.7818
2021-10-18,새내로,서울외과 앞,마음그린한의원 ~ 새내4길시점,점유율,4.9118
2021-10-18,새내로,조치원여중 앞,조치원여자중학교 ~ 조치원읍사무소,점유율,3.4138
2021-10-18,시목부강로,시목교교차로 앞,- ~ 시목교(북측),점유율,4.6212
2021-10-18,시청대로,세종 시청(공주),시청입구 ~ 교육청후문,점유율,2.8379
2021-10-18,연청로,문곡리 세종방면,문곡교차로 ~ 부강터널,점유율,3.6075
2021-10-18,용연로,연서면 와촌리,세종-공주경계 ~ 와룡로입구,점유율,4.6678
2021-10-18,일반국도1호선,산동교차로 대전방면,세종로교차로1 ~ 두만2리교차로2,점유율,2.797
2021-10-18,일반국도36호선,다름고개(세종),다정동 ~ 올망초등학교,점유율,5.0204
2021-10-18,절재로,연기면 세종리(정부청사),절재로교차로 ~ 원수산로교차로3,점유율,3.4432
2021-10-18,정안세종로,은하수공원(세종),수산IC교 북서 ~ 모개고가차도,점유율,1.7024
2021-10-18,조치원로,공영버스터미널 앞,조치원로1 ~ 상리사거리,점유율,6.8428
2021-10-18,지방도604호선,연동면 송용리 세종방면,예양교차로남측 ~ 문주1교북측,점유율,4.0025
2021-10-18,지방도96호선,갈매로(대전),장남교차로 ~ 금남교앞,점유율,4.8194
2021-10-18,지방도96호선,부강교차로 세종방면,부강교차로2 ~ 부강교차로1,점유율,2.5083
2021-10-18,지방도96호선,세종이마트(공주),e마트남측교차로 ~ -,점유율,2.194
2021-10-18,지방도96호선,장군면 금암리,송암교 ~ -,점유율,3.8141
2021-10-18,충현로,153자동차정비소 앞,조치원교 ~ 조치원지하차도앞,점유율,4.4724
2021-10-18,평기길,장군면 평기리,송학사거리 ~ 송문리,점유율,3.0042
2021-10-18,한누리대로,국세청맞은편,한누리대로지하4남측 ~ 한누리대로지하5북측,점유율,5.343
2021-10-18,한누리대로,라온프라이빗시티앞,한누리대로고가2남측 ~ 노드_146,점유율,4.5148
2021-10-18,한누리대로,반곡동(공주),4-1생활권(한누리대로) ~ 반곡동(한누리대로),점유율,4.6902
2021-10-18,한누리대로,세종 교육청(공주),교육청앞 ~ 여울초교앞,점유율,3.1024
2021-10-18,한누리대로,양지초교북측(세종),한누리대로고가2북측 ~ 양지초교사거리,점유율,3.7408
2021-10-19,갈매로,기쁨뜰공원(청사),금사교고가차도동편 ~ 갈매로교차로1,점유율,4.1157
2021-10-19,갈매로,제3주차장(서측),노드_069 ~ 노드_070,점유율,3.365
2021-10-19,당산로,연서면 봉암리,월암교남측 ~ 연서치안센터,점유율,2.6508
2021-10-19,산학리길,장군면 산학리,- ~ 송악교,점유율,4.27
2021-10-19,새내로,서울외과 앞,마음그린한의원 ~ 새내4길시점,점유율,4.5285
2021-10-19,새내로,조치원여중 앞,조치원여자중학교 ~ 조치원읍사무소,점유율,4.8842
2021-10-19,시목부강로,시목교교차로 앞,- ~ 시목교(북측),점유율,4.2127
2021-10-19,시청대로,세종 시청(공주),시청입구 ~ 교육청후문,점유율,2.1056
2021-10-19,연청로,문곡리 세종방면,문곡교차로 ~ 부강터널,점유율,2.5753
2021-10-19,용연로,연서면 와촌리,세종-공주경계 ~ 와룡로입구,점유율,4.1029
2021-10-19,일반국도1호선,산동교차로 대전방면,세종로교차로1 ~ 두만2리교차로2,점유율,3.446
2021-10-19,일반국도36호선,다름고개(세종),다정동 ~ 올망초등학교,점유율,8.2224
2021-10-19,절재로,연기면 세종리(정부청사),절재로교차로 ~ 원수산로교차로3,점유율,5.317
2021-10-19,정안세종로,은하수공원(세종),수산IC교 북서 ~ 모개고가차도,점유율,3.2678
2021-10-19,조치원로,공영버스터미널 앞,조치원로1 ~ 상리사거리,점유율,5.1613
2021-10-19,지방도604호선,연동면 송용리 세종방면,예양교차로남측 ~ 문주1교북측,점유율,2.656
2021-10-19,지방도96호선,갈매로(대전),장남교차로 ~ 금남교앞,점유율,7.188
2021-10-19,지방도96호선,부강교차로 세종방면,부강교차로2 ~ 부강교차로1,점유율,3.838
2021-10-19,지방도96호선,세종이마트(공주),e마트남측교차로 ~ -,점유율,2.9685
2021-10-19,지방도96호선,장군면 금암리,송암교 ~ -,점유율,2.555
2021-10-19,충현로,153자동차정비소 앞,조치원교 ~ 조치원지하차도앞,점유율,3.4567
2021-10-19,평기길,장군면 평기리,송학사거리 ~ 송문리,점유율,4.8142
2021-10-19,한누리대로,국세청맞은편,한누리대로지하4남측 ~ 한누리대로지하5북측,점유율,5.4222
2021-10-19,한누리대로,라온프라이빗시티앞,한누리대로고가2남측 ~ 노드_146,점유율,5.236
2021-10-19,한누리대로,반곡동(공주),4-1생활권(한누리대로) ~ 반곡동(한누리대로),점유율,4.1386
2021-10-19,한누리대로,세종 교육청(공주),교육청앞 ~ 여울초교앞,점유율,4.7249
2021-10-19,한누리대로,양지초교북측(세종),한누리대로고가2북측 ~ 양지초교사거리,점유율,4.7466
2021-10-20,갈매로,기쁨뜰공원(청사),금사교고가차도동편 ~ 갈매로교차로1,점유율,4.4697
2021-10-20,갈매로,제3주차장(서측),노드_069 ~ 노드_070,점유율,2.6279
2021-10-20,당산로,연서면 봉암리,월암교남측 ~ 연서치안센터,점유율,3.7503
2021-10-20,산학리길,장군면 산학리,- ~ 송악교,점유율,3.554
2021-10-20,새내로,서울외과 앞,마음그린한의원 ~ 새내4길시점,점유율,3.2008
2021-10-20,새내로,조치원여중 앞,조치원여자중학교 ~ 조치원읍사무소,점유율,3.6354
2021-10-20,시목부강로,시목교교차로 앞,- ~ 시목교(북측),점유율,3.2672
2021-10-20,시청대로,세종 시청(공주),시청입구 ~ 교육청후문,점유율,2.3914
2021-10-20,연청로,문곡리 세종방면,문곡교차로 ~ 부강터널,점유율,7.4396
2021-10-20,용연로,연서면 와촌리,세종-공주경계 ~ 와룡로입구,점유율,5.346
2021-10-20,일반국도1호선,산동교차로 대전방면,세종로교차로1 ~ 두만2리교차로2,점유율,3.5376
2021-10-20,일반국도36호선,다름고개(세종),다정동 ~ 올망초등학교,점유율,4.9824
2021-10-20,절재로,연기면 세종리(정부청사),절재로교차로 ~ 원수산로교차로3,점유율,2.881
2021-10-20,정안세종로,은하수공원(세종),수산IC교 북서 ~ 모개고가차도,점유율,2.318
2021-10-20,조치원로,공영버스터미널 앞,조치원로1 ~ 상리사거리,점유율,5.6043
2021-10-20,지방도604호선,연동면 송용리 세종방면,예양교차로남측 ~ 문주1교북측,점유율,3.1001
2021-10-20,지방도96호선,갈매로(대전),장남교차로 ~ 금남교앞,점유율,4.4426
2021-10-20,지방도96호선,부강교차로 세종방면,부강교차로2 ~ 부강교차로1,점유율,2.4328
2021-10-20,지방도96호선,세종이마트(공주),e마트남측교차로 ~ -,점유율,4.2424
2021-10-20,지방도96호선,장군면 금암리,송암교 ~ -,점유율,2.0712
2021-10-20,충현로,153자동차정비소 앞,조치원교 ~ 조치원지하차도앞,점유율,3.4969
2021-10-20,평기길,장군면 평기리,송학사거리 ~ 송문리,점유율,4.1432
2021-10-20,한누리대로,국세청맞은편,한누리대로지하4남측 ~ 한누리대로지하5북측,점유율,5.8404
2021-10-20,한누리대로,라온프라이빗시티앞,한누리대로고가2남측 ~ 노드_146,점유율,4.2647
2021-10-20,한누리대로,반곡동(공주),4-1생활권(한누리대로) ~ 반곡동(한누리대로),점유율,4.3503
2021-10-20,한누리대로,세종 교육청(공주),교육청앞 ~ 여울초교앞,점유율,3.0992
2021-10-20,한누리대로,양지초교북측(세종),한누리대로고가2북측 ~ 양지초교사거리,점유율,4.8045
2021-10-21,갈매로,기쁨뜰공원(청사),금사교고가차도동편 ~ 갈매로교차로1,점유율,3.8672
2021-10-21,갈매로,제3주차장(서측),노드_069 ~ 노드_070,점유율,1.7774
2021-10-21,당산로,연서면 봉암리,월암교남측 ~ 연서치안센터,점유율,2.4465
2021-10-21,산학리길,장군면 산학리,- ~ 송악교,점유율,1.9081
2021-10-21,새내로,서울외과 앞,마음그린한의원 ~ 새내4길시점,점유율,3.8414
2021-10-21,새내로,조치원여중 앞,조치원여자중학교 ~ 조치원읍사무소,점유율,7.0757
2021-10-21,시목부강로,시목교교차로 앞,- ~ 시목교(북측),점유율,5.526
2021-10-21,시청대로,세종 시청(공주),시청입구 ~ 교육청후문,점유율,2.7597
2021-10-21,연청로,문곡리 세종방면,문곡교차로 ~ 부강터널,점유율,2.5724
2021-10-21,용연로,연서면 와촌리,세종-공주경계 ~ 와룡로입구,점유율,2.1929
2021-10-21,일반국도1호선,산동교차로 대전방면,세종로교차로1 ~ 두만2리교차로2,점유율,2.7374
2021-10-21,일반국도36호선,다름고개(세종),다정동 ~ 올망초등학교,점유율,5.3273
2021-10-21,절재로,연기면 세종리(정부청사),절재로교차로 ~ 원수산로교차로3,점유율,4.0996
2021-10-21,정안세종로,은하수공원(세종),수산IC교 북서 ~ 모개고가차도,점유율,2.4256
2021-10-21,조치원로,공영버스터미널 앞,조치원로1 ~ 상리사거리,점유율,4.2224
2021-10-21,지방도604호선,연동면 송용리 세종방면,예양교차로남측 ~ 문주1교북측,점유율,5.3756
2021-10-21,지방도96호선,갈매로(대전),장남교차로 ~ 금남교앞,점유율,3.6308
2021-10-21,지방도96호선,부강교차로 세종방면,부강교차로2 ~ 부강교차로1,점유율,1.7231
2021-10-21,지방도96호선,세종이마트(공주),e마트남측교차로 ~ -,점유율,4.5322
2021-10-21,지방도96호선,장군면 금암리,송암교 ~ -,점유율,3.0352
2021-10-21,충현로,153자동차정비소 앞,조치원교 ~ 조치원지하차도앞,점유율,3.3824
2021-10-21,평기길,장군면 평기리,송학사거리 ~ 송문리,점유율,3.5875
2021-10-21,한누리대로,국세청맞은편,한누리대로지하4남측 ~ 한누리대로지하5북측,점유율,4.6442
2021-10-21,한누리대로,라온프라이빗시티앞,한누리대로고가2남측 ~ 노드_146,점유율,5.4079
2021-10-21,한누리대로,반곡동(공주),4-1생활권(한누리대로) ~ 반곡동(한누리대로),점유율,3.6671
2021-10-21,한누리대로,세종 교육청(공주),교육청앞 ~ 여울초교앞,점유율,2.1645
