 ID	   위도	     경도	        지오이드고	       정밀도
569	36.44584	127.40872	  25.305		-
570	36.44494	127.42092	  25.349		-
571	36.36588	127.42535	  25.487		-
572	36.39912	127.41648	  25.404		-
573	36.45302	127.43200	  25.380		-
574	36.35780	127.43755	  25.553		-
575	36.36319	127.42424	  25.485		-
576	36.44943	127.42313	  25.351		-
577	36.35510	127.45085	  25.617		-
578	36.35510	127.45085	  25.617		-
579	36.35510	127.45085	  25.617		-
580	36.35510	127.45085	  25.617		-
581	36.35510	127.45085	  25.617		-
582	36.35510	127.45085	  25.617		-
583	36.35510	127.45085	  25.617		-
584	36.35510	127.45085	  25.617		-
585	36.35510	127.45085	  25.617		-
586	36.35510	127.45085	  25.617		-
587	36.35510	127.45085	  25.617		-
588	36.35510	127.45085	  25.617		-
589	36.35510	127.45085	  25.617		-
590	36.35510	127.45085	  25.617		-
591	36.35510	127.45085	  25.617		-
592	36.35510	127.45085	  25.617		-
593	36.35510	127.45085	  25.617		-
594	36.35510	127.45085	  25.617		-
595	36.35510	127.45085	  25.617		-
596	36.35510	127.45085	  25.617		-
597	36.35510	127.45085	  25.617		-
598	36.35510	127.45085	  25.617		-
599	36.35510	127.45085	  25.617		-
600	36.35510	127.45085	  25.617		-
601	36.35510	127.45085	  25.617		-
602	36.35510	127.45085	  25.617		-
603	36.35510	127.45085	  25.617		-
604	36.35510	127.45085	  25.617		-
605	36.35510	127.45085	  25.617		-
606	36.35510	127.45085	  25.617		-
607	36.35510	127.45085	  25.617		-
608	36.35510	127.45085	  25.617		-
609	36.35690	127.45085	  25.615		-
610	36.44943	127.41094	  25.307		-
611	36.41260	127.42092	  25.402		-
612	36.35510	127.44753	  25.602		-
613	36.35510	127.44753	  25.602		-
614	36.35510	127.44753	  25.602		-
615	36.35510	127.44753	  25.602		-
616	36.35510	127.44753	  25.602		-
617	36.35510	127.44753	  25.602		-
618	36.35510	127.44753	  25.602		-
619	36.35510	127.44753	  25.602		-
620	36.35510	127.44753	  25.602		-
621	36.35510	127.44753	  25.602		-
622	36.35510	127.44753	  25.602		-
623	36.35510	127.44753	  25.602		-
624	36.35510	127.44753	  25.602		-
625	36.35510	127.44753	  25.602		-
626	36.35510	127.44753	  25.602		-
627	36.35510	127.44753	  25.602		-
628	36.35510	127.44753	  25.602		-
629	36.35510	127.44753	  25.602		-
630	36.35510	127.44753	  25.602		-
631	36.35510	127.44753	  25.602		-
632	36.35510	127.44753	  25.602		-
633	36.35510	127.44753	  25.602		-
634	36.35510	127.44753	  25.602		-
635	36.35510	127.44753	  25.602		-
636	36.35510	127.44753	  25.602		-
637	36.35510	127.44753	  25.602		-
638	36.35510	127.44753	  25.602		-
639	36.35510	127.44753	  25.602		-
640	36.35510	127.44753	  25.602		-
641	36.35510	127.44753	  25.602		-
642	36.35510	127.44753	  25.602		-
643	36.35510	127.44753	  25.602		-
644	36.41170	127.41981	  25.398		-
645	36.39733	127.41316	  25.393		-
646	36.42697	127.41981	  25.373		-
647	36.44943	127.42979	  25.375		-
648	36.35241	127.43977	  25.568		-
649	36.35241	127.43977	  25.568		-
650	36.35241	127.43977	  25.568		-
651	36.35241	127.43977	  25.568		-
652	36.35241	127.43977	  25.568		-
653	36.35241	127.43977	  25.568		-
654	36.35241	127.43977	  25.568		-
655	36.35241	127.43977	  25.568		-
656	36.35241	127.43977	  25.568		-
657	36.35241	127.43977	  25.568		-
658	36.35241	127.43977	  25.568		-
659	36.35241	127.43977	  25.568		-
660	36.35241	127.43977	  25.568		-
661	36.35241	127.43977	  25.568		-
662	36.35241	127.43977	  25.568		-
663	36.35241	127.43977	  25.568		-
664	36.35241	127.43977	  25.568		-
665	36.35241	127.43977	  25.568		-
666	36.35241	127.43977	  25.568		-
667	36.35241	127.43977	  25.568		-
668	36.35241	127.43977	  25.568		-
669	36.35241	127.43977	  25.568		-
670	36.35241	127.43977	  25.568		-
671	36.35241	127.43977	  25.568		-
672	36.35241	127.43977	  25.568		-
673	36.35241	127.43977	  25.568		-
674	36.35241	127.43977	  25.568		-
675	36.35241	127.43977	  25.568		-
676	36.35241	127.43977	  25.568		-
677	36.35241	127.43977	  25.568		-
678	36.35241	127.43977	  25.568		-
679	36.35241	127.43977	  25.568		-
680	36.34522	127.41316	  25.459		-
681	36.34522	127.41316	  25.459		-
682	36.34522	127.41316	  25.459		-
683	36.34522	127.41316	  25.459		-
684	36.34522	127.41316	  25.459		-
685	36.34522	127.41316	  25.459		-
686	36.34522	127.41316	  25.459		-
687	36.34522	127.41316	  25.459		-
688	36.34522	127.41316	  25.459		-
689	36.34522	127.41316	  25.459		-
690	36.34522	127.41316	  25.459		-
691	36.34522	127.41316	  25.459		-
692	36.34522	127.41316	  25.459		-
693	36.34522	127.41316	  25.459		-
694	36.34522	127.41316	  25.459		-
695	36.34522	127.41316	  25.459		-
696	36.34522	127.41316	  25.459		-
697	36.34522	127.41316	  25.459		-
698	36.34522	127.41316	  25.459		-
699	36.34522	127.41316	  25.459		-
700	36.34522	127.41316	  25.459		-
701	36.34522	127.41316	  25.459		-
702	36.34522	127.41316	  25.459		-
703	36.34522	127.41316	  25.459		-
704	36.34522	127.41316	  25.459		-
705	36.34522	127.41316	  25.459		-
706	36.34522	127.41316	  25.459		-
707	36.34522	127.41316	  25.459		-
708	36.34522	127.41316	  25.459		-
709	36.34522	127.41316	  25.459		-
710	36.34522	127.41316	  25.459		-
711	36.34522	127.41316	  25.459		-
712	36.39553	127.41981	  25.425		-
713	36.34612	127.41426	  25.463		-
714	36.44763	127.43200	  25.386		-
715	36.36049	127.44198	  25.571		-
716	36.36678	127.43644	  25.539		-
717	36.39733	127.41870	  25.417		-
718	36.43685	127.41316	  25.333		-
719	36.37846	127.42424	  25.470		-
720	36.36858	127.42757	  25.495		-
721	36.35600	127.40983	  25.430		-
722	36.42877	127.42203	  25.379		-
723	36.43775	127.44753	  25.468		-
724	36.39643	127.42424	  25.445		-
725	36.44584	127.43311	  25.393		-
726	36.36319	127.40983	  25.420		-
727	36.35151	127.42203	  25.490		-
