index,geometry,id,gid,sgg_nm_k,sgg_nm_e,sgg_cd,sido_nm_k,sido_nm_e,sido_cd,value,stats_year,raw_d_year
121887,"POLYGON ((971000 1837500, 971000 1838000, 971500 1838000, 971500 1837500, 971000 1837500))",121888,다바71a37b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,3.122,2020,202010
121888,"POLYGON ((971000 1838000, 971000 1838500, 971500 1838500, 971500 1838000, 971000 1838000))",121889,다바71a38a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,3.166,2020,202010
121901,"POLYGON ((971000 1844500, 971000 1845000, 971500 1845000, 971500 1844500, 971000 1844500))",121902,다바71a44b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,9.234,2020,202010
121902,"POLYGON ((971000 1845000, 971000 1845500, 971500 1845500, 971500 1845000, 971000 1845000))",121903,다바71a45a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,8.762,2020,202010
121903,"POLYGON ((971000 1845500, 971000 1846000, 971500 1846000, 971500 1845500, 971000 1845500))",121904,다바71a45b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,9.828,2020,202010
121904,"POLYGON ((971000 1846000, 971000 1846500, 971500 1846500, 971500 1846000, 971000 1846000))",121905,다바71a46a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,9.746,2020,202010
121905,"POLYGON ((971000 1846500, 971000 1847000, 971500 1847000, 971500 1846500, 971000 1846500))",121906,다바71a46b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,11.497,2020,202010
121906,"POLYGON ((971000 1847000, 971000 1847500, 971500 1847500, 971500 1847000, 971000 1847000))",121907,다바71a47a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,10.235,2020,202010
121907,"POLYGON ((971000 1847500, 971000 1848000, 971500 1848000, 971500 1847500, 971000 1847500))",121908,다바71a47b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,12.422,2020,202010
121908,"POLYGON ((971000 1848000, 971000 1848500, 971500 1848500, 971500 1848000, 971000 1848000))",121909,다바71a48a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,11.638,2020,202010
121909,"POLYGON ((971000 1848500, 971000 1849000, 971500 1849000, 971500 1848500, 971000 1848500))",121910,다바71a48b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,12.46,2020,202010
121910,"POLYGON ((971000 1849000, 971000 1849500, 971500 1849500, 971500 1849000, 971000 1849000))",121911,다바71a49a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,12.855,2020,202010
121911,"POLYGON ((971000 1849500, 971000 1850000, 971500 1850000, 971500 1849500, 971000 1849500))",121912,다바71a49b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,6.857,2020,202010
121912,"POLYGON ((971000 1850000, 971000 1850500, 971500 1850500, 971500 1850000, 971000 1850000))",121913,다바71a50a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,5.853,2020,202010
121913,"POLYGON ((971000 1850500, 971000 1851000, 971500 1851000, 971500 1850500, 971000 1850500))",121914,다바71a50b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,4.926,2020,202010
121914,"POLYGON ((971000 1851000, 971000 1851500, 971500 1851500, 971500 1851000, 971000 1851000))",121915,다바71a51a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,4.888,2020,202010
121915,"POLYGON ((971000 1851500, 971000 1852000, 971500 1852000, 971500 1851500, 971000 1851500))",121916,다바71a51b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,4.086,2020,202010
121916,"POLYGON ((971000 1852000, 971000 1852500, 971500 1852500, 971500 1852000, 971000 1852000))",121917,다바71a52a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,4.152,2020,202010
121917,"POLYGON ((971000 1852500, 971000 1853000, 971500 1853000, 971500 1852500, 971000 1852500))",121918,다바71a52b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,4.478,2020,202010
121918,"POLYGON ((971000 1853000, 971000 1853500, 971500 1853500, 971500 1853000, 971000 1853000))",121919,다바71a53a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,4.814,2020,202010
121919,"POLYGON ((971000 1853500, 971000 1854000, 971500 1854000, 971500 1853500, 971000 1853500))",121920,다바71a53b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,6.766,2020,202010
121920,"POLYGON ((971000 1854000, 971000 1854500, 971500 1854500, 971500 1854000, 971000 1854000))",121921,다바71a54a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,3.009,2020,202010
121921,"POLYGON ((971000 1854500, 971000 1855000, 971500 1855000, 971500 1854500, 971000 1854500))",121922,다바71a54b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,4.395,2020,202010
121922,"POLYGON ((971000 1855000, 971000 1855500, 971500 1855500, 971500 1855000, 971000 1855000))",121923,다바71a55a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,4.652,2020,202010
121923,"POLYGON ((971000 1855500, 971000 1856000, 971500 1856000, 971500 1855500, 971000 1855500))",121924,다바71a55b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,5.742,2020,202010
121924,"POLYGON ((971000 1856000, 971000 1856500, 971500 1856500, 971500 1856000, 971000 1856000))",121925,다바71a56a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,5.664,2020,202010
121925,"POLYGON ((971000 1856500, 971000 1857000, 971500 1857000, 971500 1856500, 971000 1856500))",121926,다바71a56b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,5.265,2020,202010
121926,"POLYGON ((971000 1857000, 971000 1857500, 971500 1857500, 971500 1857000, 971000 1857000))",121927,다바71a57a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,6.87,2020,202010
121927,"POLYGON ((971000 1857500, 971000 1858000, 971500 1858000, 971500 1857500, 971000 1857500))",121928,다바71a57b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,6.891,2020,202010
121928,"POLYGON ((971000 1858000, 971000 1858500, 971500 1858500, 971500 1858000, 971000 1858000))",121929,다바71a58a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,6.809,2020,202010
121929,"POLYGON ((971000 1858500, 971000 1859000, 971500 1859000, 971500 1858500, 971000 1858500))",121930,다바71a58b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,6.883,2020,202010
122078,"POLYGON ((971500 1833000, 971500 1833500, 972000 1833500, 972000 1833000, 971500 1833000))",122079,다바71b33a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,3.223,2020,202010
122079,"POLYGON ((971500 1833500, 971500 1834000, 972000 1834000, 972000 1833500, 971500 1833500))",122080,다바71b33b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,4.029,2020,202010
122080,"POLYGON ((971500 1834000, 971500 1834500, 972000 1834500, 972000 1834000, 971500 1834000))",122081,다바71b34a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,5.092,2020,202010
122081,"POLYGON ((971500 1834500, 971500 1835000, 972000 1835000, 972000 1834500, 971500 1834500))",122082,다바71b34b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,5.052,2020,202010
122082,"POLYGON ((971500 1835000, 971500 1835500, 972000 1835500, 972000 1835000, 971500 1835000))",122083,다바71b35a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,5.882,2020,202010
122083,"POLYGON ((971500 1835500, 971500 1836000, 972000 1836000, 972000 1835500, 971500 1835500))",122084,다바71b35b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,7.08,2020,202010
122084,"POLYGON ((971500 1836000, 971500 1836500, 972000 1836500, 972000 1836000, 971500 1836000))",122085,다바71b36a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,3.853,2020,202010
122085,"POLYGON ((971500 1836500, 971500 1837000, 972000 1837000, 972000 1836500, 971500 1836500))",122086,다바71b36b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,4.001,2020,202010
122086,"POLYGON ((971500 1837000, 971500 1837500, 972000 1837500, 972000 1837000, 971500 1837000))",122087,다바71b37a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,3.456,2020,202010
122087,"POLYGON ((971500 1837500, 971500 1838000, 972000 1838000, 972000 1837500, 971500 1837500))",122088,다바71b37b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,3.28,2020,202010
122088,"POLYGON ((971500 1838000, 971500 1838500, 972000 1838500, 972000 1838000, 971500 1838000))",122089,다바71b38a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,2.638,2020,202010
122100,"POLYGON ((971500 1844000, 971500 1844500, 972000 1844500, 972000 1844000, 971500 1844000))",122101,다바71b44a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,8.681,2020,202010
122101,"POLYGON ((971500 1844500, 971500 1845000, 972000 1845000, 972000 1844500, 971500 1844500))",122102,다바71b44b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,10.59,2020,202010
122102,"POLYGON ((971500 1845000, 971500 1845500, 972000 1845500, 972000 1845000, 971500 1845000))",122103,다바71b45a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,9.316,2020,202010
122103,"POLYGON ((971500 1845500, 971500 1846000, 972000 1846000, 972000 1845500, 971500 1845500))",122104,다바71b45b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,9.687,2020,202010
122104,"POLYGON ((971500 1846000, 971500 1846500, 972000 1846500, 972000 1846000, 971500 1846000))",122105,다바71b46a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,9.935,2020,202010
122105,"POLYGON ((971500 1846500, 971500 1847000, 972000 1847000, 972000 1846500, 971500 1846500))",122106,다바71b46b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,11.433,2020,202010
122106,"POLYGON ((971500 1847000, 971500 1847500, 972000 1847500, 972000 1847000, 971500 1847000))",122107,다바71b47a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,10.908,2020,202010
122107,"POLYGON ((971500 1847500, 971500 1848000, 972000 1848000, 972000 1847500, 971500 1847500))",122108,다바71b47b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,11.871,2020,202010
122108,"POLYGON ((971500 1848000, 971500 1848500, 972000 1848500, 972000 1848000, 971500 1848000))",122109,다바71b48a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,11.753,2020,202010
122109,"POLYGON ((971500 1848500, 971500 1849000, 972000 1849000, 972000 1848500, 971500 1848500))",122110,다바71b48b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,13.014,2020,202010
122110,"POLYGON ((971500 1849000, 971500 1849500, 972000 1849500, 972000 1849000, 971500 1849000))",122111,다바71b49a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,9.678,2020,202010
122111,"POLYGON ((971500 1849500, 971500 1850000, 972000 1850000, 972000 1849500, 971500 1849500))",122112,다바71b49b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,4.942,2020,202010
122112,"POLYGON ((971500 1850000, 971500 1850500, 972000 1850500, 972000 1850000, 971500 1850000))",122113,다바71b50a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,7.416,2020,202010
122113,"POLYGON ((971500 1850500, 971500 1851000, 972000 1851000, 972000 1850500, 971500 1850500))",122114,다바71b50b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,4.596,2020,202010
122114,"POLYGON ((971500 1851000, 971500 1851500, 972000 1851500, 972000 1851000, 971500 1851000))",122115,다바71b51a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,4.511,2020,202010
122115,"POLYGON ((971500 1851500, 971500 1852000, 972000 1852000, 972000 1851500, 971500 1851500))",122116,다바71b51b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,3.387,2020,202010
122116,"POLYGON ((971500 1852000, 971500 1852500, 972000 1852500, 972000 1852000, 971500 1852000))",122117,다바71b52a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,2.947,2020,202010
122117,"POLYGON ((971500 1852500, 971500 1853000, 972000 1853000, 972000 1852500, 971500 1852500))",122118,다바71b52b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,2.886,2020,202010
122118,"POLYGON ((971500 1853000, 971500 1853500, 972000 1853500, 972000 1853000, 971500 1853000))",122119,다바71b53a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,3.189,2020,202010
122119,"POLYGON ((971500 1853500, 971500 1854000, 972000 1854000, 972000 1853500, 971500 1853500))",122120,다바71b53b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,3.402,2020,202010
122120,"POLYGON ((971500 1854000, 971500 1854500, 972000 1854500, 972000 1854000, 971500 1854000))",122121,다바71b54a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,3.806,2020,202010
122121,"POLYGON ((971500 1854500, 971500 1855000, 972000 1855000, 972000 1854500, 971500 1854500))",122122,다바71b54b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,3.16,2020,202010
122122,"POLYGON ((971500 1855000, 971500 1855500, 972000 1855500, 972000 1855000, 971500 1855000))",122123,다바71b55a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,4.882,2020,202010
122123,"POLYGON ((971500 1855500, 971500 1856000, 972000 1856000, 972000 1855500, 971500 1855500))",122124,다바71b55b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,5.431,2020,202010
122124,"POLYGON ((971500 1856000, 971500 1856500, 972000 1856500, 972000 1856000, 971500 1856000))",122125,다바71b56a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,7.138,2020,202010
122125,"POLYGON ((971500 1856500, 971500 1857000, 972000 1857000, 972000 1856500, 971500 1856500))",122126,다바71b56b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,5.409,2020,202010
122126,"POLYGON ((971500 1857000, 971500 1857500, 972000 1857500, 972000 1857000, 971500 1857000))",122127,다바71b57a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,5.22,2020,202010
122127,"POLYGON ((971500 1857500, 971500 1858000, 972000 1858000, 972000 1857500, 971500 1857500))",122128,다바71b57b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,5.075,2020,202010
122128,"POLYGON ((971500 1858000, 971500 1858500, 972000 1858500, 972000 1858000, 971500 1858000))",122129,다바71b58a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,6.861,2020,202010
122129,"POLYGON ((971500 1858500, 971500 1859000, 972000 1859000, 972000 1858500, 971500 1858500))",122130,다바71b58b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,7.515,2020,202010
122277,"POLYGON ((972000 1832500, 972000 1833000, 972500 1833000, 972500 1832500, 972000 1832500))",122278,다바72a32b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,16.503,2020,202010
122278,"POLYGON ((972000 1833000, 972000 1833500, 972500 1833500, 972500 1833000, 972000 1833000))",122279,다바72a33a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,3.331,2020,202010
122279,"POLYGON ((972000 1833500, 972000 1834000, 972500 1834000, 972500 1833500, 972000 1833500))",122280,다바72a33b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,3.915,2020,202010
122280,"POLYGON ((972000 1834000, 972000 1834500, 972500 1834500, 972500 1834000, 972000 1834000))",122281,다바72a34a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,4.66,2020,202010
122281,"POLYGON ((972000 1834500, 972000 1835000, 972500 1835000, 972500 1834500, 972000 1834500))",122282,다바72a34b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,4.319,2020,202010
122282,"POLYGON ((972000 1835000, 972000 1835500, 972500 1835500, 972500 1835000, 972000 1835000))",122283,다바72a35a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,5.928,2020,202010
122283,"POLYGON ((972000 1835500, 972000 1836000, 972500 1836000, 972500 1835500, 972000 1835500))",122284,다바72a35b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,6.156,2020,202010
122284,"POLYGON ((972000 1836000, 972000 1836500, 972500 1836500, 972500 1836000, 972000 1836000))",122285,다바72a36a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,6.418,2020,202010
122285,"POLYGON ((972000 1836500, 972000 1837000, 972500 1837000, 972500 1836500, 972000 1836500))",122286,다바72a36b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,3.651,2020,202010
122286,"POLYGON ((972000 1837000, 972000 1837500, 972500 1837500, 972500 1837000, 972000 1837000))",122287,다바72a37a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,3.571,2020,202010
122287,"POLYGON ((972000 1837500, 972000 1838000, 972500 1838000, 972500 1837500, 972000 1837500))",122288,다바72a37b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,2.341,2020,202010
122288,"POLYGON ((972000 1838000, 972000 1838500, 972500 1838500, 972500 1838000, 972000 1838000))",122289,다바72a38a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,1.77,2020,202010
122290,"POLYGON ((972000 1839000, 972000 1839500, 972500 1839500, 972500 1839000, 972000 1839000))",122291,다바72a39a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,2.212,2020,202010
122291,"POLYGON ((972000 1839500, 972000 1840000, 972500 1840000, 972500 1839500, 972000 1839500))",122292,다바72a39b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,2.287,2020,202010
